selected_oewn_synset	selected_oewn_lexfile	canonical_surface	canonical_label_key	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	google_ngram_candidate_surfaces	google_ngram_candidate_mean_frequencies	source_exact_candidate_lemmas	source_labels	source_label_keys	source_datasets	selected_queries	selected_lookup_cases	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tags	row_count	decision_basis
oewn-06499097-n	noun.communication	black book	black book	selected_single_source_or_lookup_matched_synset_lemma	black book	black book:-1	black book	black book:-1	black book	black book	black book	visual_genome	black book	exact	blacklist|black book|shitlist	oewn-06492991-n	oewn-06492991-n:noun.communication	oewn-06492991-n:list;listing	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06499232-n	noun.communication	calendar	calendar	selected_single_source_or_lookup_matched_synset_lemma	calendar	calendar:-1	calendar	calendar:-1	calendar	calendar	calendar	lvis	calendar	exact	calendar	oewn-06492991-n	oewn-06492991-n:noun.communication	oewn-06492991-n:list;listing	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06499734-n	noun.communication	catalogue	catalogue	selected_single_source_or_lookup_matched_synset_lemma	catalogue	catalogue:-1	catalogue	catalogue:-1	catalogue	catalogue	catalogue	visual_genome	catalogue	exact	catalog|catalogue	oewn-06492991-n	oewn-06492991-n:noun.communication	oewn-06492991-n:list;listing	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06500162-n	noun.communication	library catalog	library catalog	selected_single_source_or_lookup_matched_synset_lemma	library catalog	library catalog:-1	library catalog	library catalog:-1	library catalog	library catalog	library catalog	visual_genome	library catalog	exact	library catalog|library catalogue	oewn-06499734-n	oewn-06499734-n:noun.communication	oewn-06499734-n:catalog;catalogue	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06501959-n	noun.communication	credits	credits	selected_single_source_or_lookup_matched_synset_lemma	credits	credits:-1	credits	credits:-1	credits	credits	credits	visual_genome	credits	exact	credits	oewn-06641368-n|oewn-06492991-n	oewn-06641368-n:noun.communication|oewn-06492991-n:noun.communication	oewn-06641368-n:acknowledgment;acknowledgement|oewn-06492991-n:list;listing	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06502878-n	noun.communication	numbering	numbering	selected_single_source_or_lookup_matched_synset_lemma	numbering	numbering:-1	numbering	numbering:-1	numbering	numbering	numbering	visual_genome	numbering	exact	enumeration|numbering	oewn-06492991-n	oewn-06492991-n:noun.communication	oewn-06492991-n:list;listing	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06504930-n	noun.communication	menu	menu	selected_single_source_or_lookup_matched_synset_lemma	menu	menu:-1	menu	menu:-1	menu	menu|menus	menu|menus	visual_genome	menu	exact|morphy	menu|bill of fare|card|carte du jour|carte	oewn-06498711-n	oewn-06498711-n:noun.communication	oewn-06498711-n:bill	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06506529-n	noun.communication	price list	price list	selected_single_source_or_lookup_matched_synset_lemma	price list	price list:-1	price list	price list:-1	price list	price list	price list	visual_genome	price list	exact	price list	oewn-06492991-n	oewn-06492991-n:noun.communication	oewn-06492991-n:list;listing	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06508490-n	noun.communication	timetable	timetable	selected_single_source_or_lookup_matched_synset_lemma	timetable	timetable:-1	timetable	timetable:-1	timetable	timetable	timetable	visual_genome	timetable	exact	timetable	oewn-06507319-n	oewn-06507319-n:noun.communication	oewn-06507319-n:schedule	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06512928-n	noun.communication	passport	passport	selected_single_source_or_lookup_matched_synset_lemma	passport	passport:-1	passport	passport:-1	passport	passport	passport	lvis	passport	exact	passport	oewn-06491336-n	oewn-06491336-n:noun.communication	oewn-06491336-n:legal document;legal instrument;official document;instrument	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06515715-n	noun.communication	entry	entry	selected_single_source_or_lookup_matched_synset_lemma	entry	entry:-1	entry	entry:-1	entry	entries|entry	entries|entry	visual_genome	entry	morphy|exact	entry	oewn-06514369-n	oewn-06514369-n:noun.communication	oewn-06514369-n:written record;written account	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06516453-n	noun.communication	note	note	selected_single_source_or_lookup_matched_synset_lemma	note	note:-1	note	note:-1	note	note|notes	note|notes	visual_genome	note	exact|morphy	note	oewn-06514369-n	oewn-06514369-n:noun.communication	oewn-06514369-n:written record;written account	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06517508-n	noun.communication	copy	copy	selected_single_source_or_lookup_matched_synset_lemma	copy	copy:7	copy	copy:-1	copy	copies|copy	copies|copy	visual_genome	copy	morphy|exact	transcript|copy	oewn-06514369-n	oewn-06514369-n:noun.communication	oewn-06514369-n:written record;written account	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06517696-n	noun.communication	memorabilia	memorabilia	selected_single_source_or_lookup_matched_synset_lemma	memorabilia	memorabilia:-1	memorabilia	memorabilia:-1	memorabilia	memorabilia	memorabilia	visual_genome	memorabilia	exact	memorabilia	oewn-06659969-n	oewn-06659969-n:noun.communication	oewn-06659969-n:record	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06518182-n	noun.communication	memo	memo	selected_single_source_or_lookup_matched_synset_lemma	memo	memo:-1	memo	memo:-1	memo	memo|memos	memo|memos	visual_genome	memo	exact|morphy	memo|memorandum|memoranda	oewn-06516453-n	oewn-06516453-n:noun.communication	oewn-06516453-n:note	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06518748-n	noun.communication	reminder	reminder	selected_single_source_or_lookup_matched_synset_lemma	reminder	reminder:-1	reminder	reminder:-1	reminder	reminder	reminder	visual_genome	reminder	exact	reminder	oewn-06611268-n	oewn-06611268-n:noun.communication	oewn-06611268-n:message;content;subject matter;substance	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06519032-n	noun.communication	register	register	selected_single_source_or_lookup_matched_synset_lemma	register	register:-1	register	register:-1	register	register	register	visual_genome	register	exact	register|registry	oewn-06514369-n	oewn-06514369-n:noun.communication	oewn-06514369-n:written record;written account	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06519932-n	noun.communication	scorecard	scorecard	selected_single_source_or_lookup_matched_synset_lemma	scorecard	scorecard:-1	scorecard	scorecard:-1	scorecard	scorecard	scorecard	visual_genome	scorecard	exact	card|scorecard	oewn-06649049-n	oewn-06649049-n:noun.communication	oewn-06649049-n:record;record book;book	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06520103-n	noun.communication	minutes	minutes	selected_single_source_or_lookup_matched_synset_lemma	minutes	minutes:-1	minutes	minutes:-1	minutes	minutes	minutes	visual_genome	minutes	exact	minutes|proceedings|transactions	oewn-06514369-n	oewn-06514369-n:noun.communication	oewn-06514369-n:written record;written account	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06520807-n	noun.communication	file	file	selected_single_source_or_lookup_matched_synset_lemma	file	file:-1	file	file:-1	file	file|files	file|files	visual_genome	file	exact|morphy	file|data file	oewn-06659969-n	oewn-06659969-n:noun.communication	oewn-06659969-n:record	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06525357-n	noun.communication	request	request	selected_single_source_or_lookup_matched_synset_lemma	request	request:-1	request	request:-1	request	request	request	visual_genome	request	exact	request|petition|postulation	oewn-06611268-n	oewn-06611268-n:noun.communication	oewn-06611268-n:message;content;subject matter;substance	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06526084-n	noun.communication	account	account	selected_single_source_or_lookup_matched_synset_lemma	account	account:-1	account	account:-1		accounts	accounts	visual_genome	account	morphy	history|account|chronicle|story	oewn-06659969-n	oewn-06659969-n:noun.communication	oewn-06659969-n:record	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06528946-n	noun.communication	invoice	invoice	selected_single_source_or_lookup_matched_synset_lemma	invoice	invoice:-1	invoice	invoice:-1	invoice	invoice	invoice	visual_genome	invoice	exact	bill|account|invoice	oewn-06528586-n	oewn-06528586-n:noun.communication	oewn-06528586-n:statement;financial statement	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06529933-n	noun.communication	tab	tab	selected_single_source_or_lookup_matched_synset_lemma	tab	tab:-1	tab	tab:-1	tab	tab|tabs	tab|tabs	visual_genome	tab	exact|morphy	check|chit|tab	oewn-06528946-n	oewn-06528946-n:noun.communication	oewn-06528946-n:bill;account;invoice	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06530059-n	noun.communication	coupon	coupon	selected_single_source_or_lookup_matched_synset_lemma	coupon	coupon:-1	coupon	coupon:-1	coupon	coupon|coupons	coupon|coupons	visual_genome	coupon	exact|morphy	coupon|voucher	oewn-06483696-n	oewn-06483696-n:noun.communication	oewn-06483696-n:commercial document;commercial instrument	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06530710-n	noun.communication	ticket	ticket	selected_single_source_or_lookup_matched_synset_lemma	ticket	ticket:-1	ticket	ticket:-1	ticket	ticket|tickets	ticket|tickets	visual_genome	ticket	exact|morphy	ticket	oewn-06483696-n	oewn-06483696-n:noun.communication	oewn-06483696-n:commercial document;commercial instrument	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06532213-n	noun.communication	receipt	receipt	selected_single_source_or_lookup_matched_synset_lemma	receipt	receipt:-1	receipt	receipt:-1	receipt	receipt	receipt	lvis	receipt	exact	receipt	oewn-06641368-n	oewn-06641368-n:noun.communication	oewn-06641368-n:acknowledgment;acknowledgement	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06532420-n	noun.communication	ticket stub	ticket stub	selected_single_source_or_lookup_matched_synset_lemma	ticket stub	ticket stub:-1	ticket stub	ticket stub:-1	ticket stub	ticket stub	ticket stub	visual_genome	ticket stub	exact	stub|ticket stub	oewn-06532213-n	oewn-06532213-n:noun.communication	oewn-06532213-n:receipt	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06538610-n	noun.communication	concession	concession	selected_single_source_or_lookup_matched_synset_lemma	concession	concession:-1	concession	concession:-1		concessions	concessions	visual_genome	concession	morphy	concession|grant	oewn-06532935-n	oewn-06532935-n:noun.communication	oewn-06532935-n:contract	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06541870-n	noun.communication	indent	indent	selected_single_source_or_lookup_matched_synset_lemma	indent	indent:-1	indent	indent:-1	indent	indent|indents	indent|indents	visual_genome	indent	exact|morphy	indent	oewn-06541210-n	oewn-06541210-n:noun.communication	oewn-06541210-n:order;purchase order	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06548380-n	noun.communication	translation	translation	selected_single_source_or_lookup_matched_synset_lemma	translation	translation:-1	translation	translation:-1	translation	translation	translation	visual_genome	translation	exact	translation|interlingual rendition|rendering|version	oewn-06514369-n	oewn-06514369-n:noun.communication	oewn-06514369-n:written record;written account	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06548844-n	noun.communication	bill	bill	selected_single_source_or_lookup_matched_synset_lemma	bill	bill:-1	bill	bill:-1	bill	bill|bills	bill|bills	visual_genome	bill	exact|morphy	bill|measure	oewn-06491336-n	oewn-06491336-n:noun.communication	oewn-06491336-n:legal document;legal instrument;official document;instrument	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06554038-n	noun.communication	ban	ban	selected_single_source_or_lookup_matched_synset_lemma	ban	ban:-1	ban	ban:-1	ban	ban	ban	visual_genome	ban	exact	prohibition|ban|proscription	oewn-06551761-n	oewn-06551761-n:noun.communication	oewn-06551761-n:decree;edict;fiat;order;rescript	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06556133-n	noun.communication	will	will	selected_single_source_or_lookup_matched_synset_lemma	will	will:6	will	will:-1	will	will	will	visual_genome	will	exact	will|testament	oewn-06491336-n	oewn-06491336-n:noun.communication	oewn-06491336-n:legal document;legal instrument;official document;instrument	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06560662-n	noun.communication	return	return	selected_single_source_or_lookup_matched_synset_lemma	return	return:-1	return	return:-1	return	return	return	visual_genome	return	exact	tax return|income tax return|return	oewn-06491336-n	oewn-06491336-n:noun.communication	oewn-06491336-n:legal document;legal instrument;official document;instrument	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-06569818-n	noun.communication	garnishment	garnishment	selected_single_source_or_lookup_matched_synset_lemma	garnishment	garnishment:-1	garnishment	garnishment:-1	garnishment	garnishment|garnishments	garnishment|garnishments	visual_genome	garnishment	exact|morphy	garnishment	oewn-06551493-n	oewn-06551493-n:noun.communication	oewn-06551493-n:court order	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-06570995-n	noun.communication	parking ticket	parking ticket	selected_single_source_or_lookup_matched_synset_lemma	parking ticket	parking ticket:-1	parking ticket	parking ticket:-1	parking ticket	parking ticket	parking ticket	visual_genome	parking ticket	exact	parking ticket	oewn-06570669-n	oewn-06570669-n:noun.communication	oewn-06570669-n:ticket	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
