dataset	category_index	label	label_key	source_version	source_url	source_class	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	canonical_surface	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
objects365	251	Key	key	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	key	true	15	oewn-03618503-n	noun.artifact	oewn-11123094-n|oewn-03618503-n|oewn-05802065-n|oewn-04993396-n|oewn-06876801-n|oewn-13746948-n|oewn-12056695-n|oewn-09348301-n|oewn-08608465-n|oewn-06504429-n|oewn-06504179-n|oewn-06436512-n|oewn-04593867-n|oewn-03620342-n|oewn-03618801-n	oewn-11123094-n:noun.person:Key;Francis Scott Key|oewn-03618503-n:noun.artifact:key|oewn-05802065-n:noun.cognition:key|oewn-04993396-n:noun.attribute:key|oewn-06876801-n:noun.communication:key;tonality|oewn-13746948-n:noun.quantity:key|oewn-12056695-n:noun.plant:samara;key fruit;key|oewn-09348301-n:noun.object:key;cay;Florida key|oewn-08608465-n:noun.location:key;paint|oewn-06504429-n:noun.communication:key|oewn-06504179-n:noun.communication:key|oewn-06436512-n:noun.communication:key|oewn-04593867-n:noun.artifact:winder;key|oewn-03620342-n:noun.artifact:keystone;key;headstone|oewn-03618801-n:noun.artifact:key	key	key	selected_single_label_or_lookup_matched_wordnet_lemma	key	key:14	oewn-03187746-n	oewn-03187746-n:noun.artifact	oewn-03187746-n:device	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-11123094-n:key%1:18:00:::key.n.07:0|oewn-03618503-n:key%1:06:00:::key.n.01:14|oewn-06876801-n:key%1:10:00:::key.n.04:1|oewn-12056695-n:key%1:20:00:::samara.n.01:0|oewn-09348301-n:key%1:17:00:::key.n.08:0|oewn-08608465-n:key%1:15:00:::key.n.09:0|oewn-06504429-n:key%1:10:03:::key.n.10:0|oewn-06504179-n:key%1:10:02:::key.n.11:0|oewn-06436512-n:key%1:10:01:::key.n.12:0|oewn-04593867-n:key%1:06:02:::winder.n.02:0|oewn-03620342-n:key%1:06:03:::keystone.n.02:0|oewn-03618801-n:key%1:06:01:::key.n.15:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	252	Hurdle	hurdle	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	hurdle	true	3	oewn-03554769-n	noun.artifact	oewn-03554769-n|oewn-05699206-n|oewn-00121335-n	oewn-03554769-n:noun.artifact:hurdle|oewn-05699206-n:noun.cognition:hurdle|oewn-00121335-n:noun.act:vault;hurdle	hurdle	hurdle	selected_single_label_or_lookup_matched_wordnet_lemma	hurdle	hurdle:1	oewn-02799782-n	oewn-02799782-n:noun.artifact	oewn-02799782-n:barrier	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-03554769-n:hurdle%1:06:00:::hurdle.n.01:1	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	253	Fishing Rod	fishing rod	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	fishing rod	true	1	oewn-03356825-n	noun.artifact	oewn-03356825-n	oewn-03356825-n:noun.artifact:fishing rod;fishing pole	fishing rod|fishing pole	fishing rod	selected_single_label_or_lookup_matched_wordnet_lemma	fishing rod	fishing rod:1	oewn-04107268-n	oewn-04107268-n:noun.artifact	oewn-04107268-n:rod	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	254	Medal	medal	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	medal	true	1	oewn-06719615-n	noun.communication	oewn-06719615-n	oewn-06719615-n:noun.communication:decoration;laurel wreath;medal;medallion;palm;ribbon	decoration|laurel wreath|medal|medallion|palm|ribbon	medal	selected_single_label_or_lookup_matched_wordnet_lemma	medal	medal:4	oewn-06709228-n	oewn-06709228-n:noun.communication	oewn-06709228-n:award;accolade;honor;honour;laurels	selected_all_immediate_oewn_hypernyms	conditional	manual_override	select:oewn-06719615-n	user-approved ambiguous decision: physical medal award sense	false	true			manual_select	manual_select
objects365	255	Flute	flute	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	flute	true	3	oewn-03376875-n	noun.artifact	oewn-03376875-n|oewn-03377395-n|oewn-03377201-n	oewn-03376875-n:noun.artifact:flute;transverse flute|oewn-03377395-n:noun.artifact:flute;flute glass;champagne flute|oewn-03377201-n:noun.artifact:flute;fluting	flute|transverse flute	flute	selected_single_label_or_lookup_matched_wordnet_lemma	flute	flute:1	oewn-04605909-n	oewn-04605909-n:noun.artifact	oewn-04605909-n:woodwind;woodwind instrument;wood	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-03376875-n:flute%1:06:00:::flute.n.01:1|oewn-03377395-n:flute%1:06:03:::flute.n.02:0|oewn-03377201-n:flute%1:06:02:::flute.n.03:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	256	Brush	brush	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	brush	true	9	oewn-02911542-n	noun.artifact	oewn-08454507-n|oewn-02911542-n|oewn-07428314-n|oewn-02911930-n|oewn-02160606-n|oewn-00961487-n|oewn-00657629-n|oewn-00257487-n|oewn-00040283-n	oewn-08454507-n:noun.group:brush;brushwood;coppice;copse;thicket|oewn-02911542-n:noun.artifact:brush|oewn-07428314-n:noun.event:brush;light touch|oewn-02911930-n:noun.artifact:brush|oewn-02160606-n:noun.animal:brush|oewn-00961487-n:noun.act:brush;clash;encounter;skirmish|oewn-00657629-n:noun.act:brush;brushing|oewn-00257487-n:noun.act:brush;brushing|oewn-00040283-n:noun.act:brush	brush	brush	selected_single_label_or_lookup_matched_wordnet_lemma	brush	brush:8	oewn-03569147-n	oewn-03569147-n:noun.artifact	oewn-03569147-n:implement	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-02911542-n	user-approved remaining ambiguous decision: brush artifact sense	false	true	wn30_unique_max	oewn-08454507-n:brush%1:14:00:::brush.n.01:11|oewn-02911542-n:brush%1:06:00:::brush.n.02:8|oewn-02911930-n:brush%1:06:01:::brush.n.04:0|oewn-02160606-n:brush%1:05:00:::brush.n.05:0	manual_select	manual_select
objects365	257	Penguin	penguin	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	penguin	true	1	oewn-02058457-n	noun.animal	oewn-02058457-n	oewn-02058457-n:noun.animal:penguin	penguin	penguin	selected_single_label_or_lookup_matched_wordnet_lemma	penguin	penguin:0	oewn-02058312-n	oewn-02058312-n:noun.animal	oewn-02058312-n:sphenisciform seabird	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	258	Megaphone	megaphone	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	megaphone	true	1	oewn-03748770-n	noun.artifact	oewn-03748770-n	oewn-03748770-n:noun.artifact:megaphone	megaphone	megaphone	selected_single_label_or_lookup_matched_wordnet_lemma	megaphone	megaphone:0	oewn-02679115-n	oewn-02679115-n:noun.artifact	oewn-02679115-n:acoustic device	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	259	Corn	corn	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	corn	true	7	oewn-12164193-n	noun.plant	oewn-12164193-n|oewn-12165097-n|oewn-07747928-n|oewn-14388207-n|oewn-12164634-n|oewn-07923117-n|oewn-04635166-n	oewn-12164193-n:noun.plant:corn;maize;Indian corn;Zea mays|oewn-12165097-n:noun.plant:corn|oewn-07747928-n:noun.food:corn;edible corn|oewn-14388207-n:noun.state:corn;clavus|oewn-12164634-n:noun.plant:corn|oewn-07923117-n:noun.food:corn whiskey;corn whisky;corn|oewn-04635166-n:noun.attribute:corn	corn|maize|Indian corn|Zea mays	corn	selected_single_label_or_lookup_matched_wordnet_lemma	corn	corn:3	oewn-12162012-n	oewn-12162012-n:noun.plant	oewn-12162012-n:cereal;cereal grass	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-12164193-n:corn%1:20:00:::corn.n.01:3|oewn-12165097-n:corn%1:20:02:::corn.n.02:2|oewn-07747928-n:corn%1:13:00:::corn.n.03:1|oewn-12164634-n:corn%1:20:01:::corn.n.05:0|oewn-07923117-n:corn%1:13:03:::corn_whiskey.n.01:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	260	Lettuce	lettuce	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	lettuce	true	3	oewn-07739304-n	noun.food	oewn-13406389-n|oewn-12006775-n|oewn-07739304-n	oewn-13406389-n:noun.possession:boodle;bread;cabbage;clams;dinero;dough;gelt;kale;lettuce;lolly;lucre;loot;moolah;pelf;scratch;shekels;simoleons;sugar;wampum|oewn-12006775-n:noun.plant:lettuce|oewn-07739304-n:noun.food:lettuce	lettuce	lettuce	selected_single_label_or_lookup_matched_wordnet_lemma	lettuce	lettuce:0	oewn-07739075-n	oewn-07739075-n:noun.food	oewn-07739075-n:salad green;salad greens	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07739304-n	user-approved ambiguous decision: food sense	false	true	wn30_all_zero	oewn-13406389-n:lettuce%1:21:00:::boodle.n.01:0|oewn-12006775-n:lettuce%1:20:00:::lettuce.n.02:0|oewn-07739304-n:lettuce%1:13:00:::lettuce.n.03:0	manual_select	manual_select
objects365	261	Garlic	garlic	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	garlic	true	2	oewn-07834253-n	noun.food	oewn-12455280-n|oewn-07834253-n	oewn-12455280-n:noun.plant:garlic;Allium sativum|oewn-07834253-n:noun.food:garlic;ail	garlic|ail	garlic	selected_single_label_or_lookup_matched_wordnet_lemma	garlic	garlic:0	oewn-07825344-n	oewn-07825344-n:noun.food	oewn-07825344-n:flavorer;flavourer;flavoring;flavouring;seasoner;seasoning	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07834253-n	user-approved ambiguous decision: food sense	false	true	wn30_all_zero	oewn-12455280-n:garlic%1:20:00:::garlic.n.01:0|oewn-07834253-n:garlic%1:13:00:::garlic.n.02:0	manual_select	manual_select
objects365	262	Swan	swan	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	swan	true	1	oewn-01861082-n	noun.animal	oewn-01861082-n	oewn-01861082-n:noun.animal:swan	swan	swan	selected_single_label_or_lookup_matched_wordnet_lemma	swan	swan:1	oewn-01847558-n	oewn-01847558-n:noun.animal	oewn-01847558-n:aquatic bird	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	263	Helicopter	helicopter	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	helicopter	true	1	oewn-03517291-n	noun.artifact	oewn-03517291-n	oewn-03517291-n:noun.artifact:helicopter;chopper;whirlybird;eggbeater	helicopter|chopper|whirlybird|eggbeater	helicopter	selected_single_label_or_lookup_matched_wordnet_lemma	helicopter	helicopter:0	oewn-03515727-n	oewn-03515727-n:noun.artifact	oewn-03515727-n:heavier-than-air craft	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	264	Green Onion	green onion	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	green onion	true	1	oewn-07738230-n	noun.food	oewn-07738230-n	oewn-07738230-n:noun.food:green onion;spring onion;scallion	green onion|spring onion|scallion	green onion	selected_single_label_or_lookup_matched_wordnet_lemma	green onion	green onion:0	oewn-07737962-n	oewn-07737962-n:noun.food	oewn-07737962-n:onion	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	265	Sandwich	sandwich	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	duplicate_existing_label_key	true	COCO	sandwich	oewn-07711710-n				duplicate_existing_label_key																										duplicate_existing_label_key
objects365	266	Nuts	nuts	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	morphy	nut	true	7	oewn-13157333-n	noun.plant	oewn-09535970-n|oewn-13157333-n|oewn-03841711-n|oewn-13734697-n|oewn-09994026-n|oewn-09788499-n|oewn-05532266-n	oewn-09535970-n:noun.person:Nut|oewn-13157333-n:noun.plant:nut|oewn-03841711-n:noun.artifact:nut|oewn-13734697-n:noun.quantity:en;nut|oewn-09994026-n:noun.person:crackpot;crank;nut;nut case;fruitcake;screwball|oewn-09788499-n:noun.person:addict;nut;freak;junkie;junky|oewn-05532266-n:noun.body:testis;testicle;orchis;ball;ballock;bollock;nut;egg	nut	nut	selected_single_label_or_lookup_matched_wordnet_lemma	nut	nut:2	oewn-13156591-n	oewn-13156591-n:noun.plant	oewn-13156591-n:seed	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-09535970-n:nut%1:18:00:::nut.n.02:1|oewn-13157333-n:nut%1:20:00:::nut.n.01:2|oewn-03841711-n:nut%1:06:00:::nut.n.03:1|oewn-09994026-n:nut%1:18:02:::crackpot.n.01:0|oewn-09788499-n:nut%1:18:01:::addict.n.01:0|oewn-05532266-n:nut%1:08:00:::testis.n.01:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	267	Speed Limit Sign	speed limit sign	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
objects365	268	Induction Cooker	induction cooker	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
objects365	269	Broom	broom	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	broom	true	3	oewn-02910059-n	noun.artifact	oewn-02910059-n|oewn-12541369-n|oewn-12254046-n	oewn-02910059-n:noun.artifact:broom|oewn-12541369-n:noun.plant:broom|oewn-12254046-n:noun.plant:heather;ling;Scots heather;broom;Calluna vulgaris	broom	broom	selected_single_label_or_lookup_matched_wordnet_lemma	broom	broom:3	oewn-03043932-n	oewn-03043932-n:noun.artifact	oewn-03043932-n:cleaning implement;cleaning device;cleaning equipment	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-02910059-n:broom%1:06:00:::broom.n.01:3|oewn-12541369-n:broom%1:20:00:::broom.n.02:0|oewn-12254046-n:broom%1:20:02:::heather.n.01:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	270	Trombone	trombone	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	trombone	true	1	oewn-04494650-n	noun.artifact	oewn-04494650-n	oewn-04494650-n:noun.artifact:trombone	trombone	trombone	selected_single_label_or_lookup_matched_wordnet_lemma	trombone	trombone:0	oewn-02895029-n	oewn-02895029-n:noun.artifact	oewn-02895029-n:brass;brass instrument	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	271	Plum	plum	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	plum	true	3	oewn-07767427-n	noun.food	oewn-12658979-n|oewn-07767427-n|oewn-00597196-n	oewn-12658979-n:noun.plant:plum;plum tree|oewn-07767427-n:noun.food:plum|oewn-00597196-n:noun.act:plum	plum	plum	selected_single_label_or_lookup_matched_wordnet_lemma	plum	plum:0	oewn-07721676-n|oewn-13159085-n	oewn-07721676-n:noun.food|oewn-13159085-n:noun.plant	oewn-07721676-n:edible fruit|oewn-13159085-n:drupe;stone fruit	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07767427-n	user-approved ambiguous decision: food sense	false	true	wn30_all_zero	oewn-12658979-n:plum%1:20:00:::plum.n.01:0|oewn-07767427-n:plum%1:13:00:::plum.n.02:0	manual_select	manual_select
objects365	272	Rickshaw	rickshaw	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	rickshaw	true	1	oewn-03604679-n	noun.artifact	oewn-03604679-n	oewn-03604679-n:noun.artifact:jinrikisha;ricksha;rickshaw	jinrikisha|ricksha|rickshaw	rickshaw	selected_single_label_or_lookup_matched_wordnet_lemma	rickshaw	rickshaw:0	oewn-02974308-n	oewn-02974308-n:noun.artifact	oewn-02974308-n:cart	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
