dataset	category_id	mid	label	label_key	source_version	source_url	hierarchy_url	source_class	openimages_parent_mids	openimages_parent_labels	openimages_child_mids	openimages_child_labels
openimages	/m/0h23m	/m/0h23m	Sparrow	sparrow	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/015p6	Bird		
openimages	/m/0h2r6	/m/0h2r6	Van	van	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0k4j	Car		
openimages	/m/0h8jyh6	/m/0h8jyh6	Grinder	grinder	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool		
openimages	/m/0h8kx63	/m/0h8kx63	Spice rack	spice rack	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03_wxk	Kitchenware		
openimages	/m/0h8l4fh	/m/0h8l4fh	Light bulb	light bulb	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0h8lkj8	/m/0h8lkj8	Corded phone	corded phone	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07cx4	Telephone		
openimages	/m/0h8mhzd	/m/0h8mhzd	Sports uniform	sports uniform	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing		
openimages	/m/0h8my_4	/m/0h8my_4	Tennis racket	tennis racket	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0dv9c	Racket		
openimages	/m/0h8mzrc	/m/0h8mzrc	Wall clock	wall clock	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01x3z|/m/0c_jw	Clock|Furniture		
openimages	/m/0h8n27j	/m/0h8n27j	Serving tray	serving tray	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware		
openimages	/m/0h8n5zk	/m/0h8n5zk	Kitchen & dining room table	kitchen & dining room table	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04bcr3	Table		
openimages	/m/0h8n6f9	/m/0h8n6f9	Dog bed	dog bed	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0h8n6ft	/m/0h8n6ft	Cake stand	cake stand	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware		
openimages	/m/0h8nm9j	/m/0h8nm9j	Cat furniture	cat furniture	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0h8nr_l	/m/0h8nr_l	Bathroom accessory	bathroom accessory	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/0162_1|/m/09gtd|/m/0c3mkw|/m/0h8nsvg	Towel|Toilet paper|Soap dispenser|Facial tissue holder
openimages	/m/0h8nsvg	/m/0h8nsvg	Facial tissue holder	facial tissue holder	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0h8nr_l	Bathroom accessory		
openimages	/m/0h8ntjv	/m/0h8ntjv	Pressure cooker	pressure cooker	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0h99cwc	Kitchen appliance		
openimages	/m/0h99cwc	/m/0h99cwc	Kitchen appliance	kitchen appliance	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03_wxk	Kitchenware	/m/029bxz|/m/02pjr4|/m/02tsc9|/m/03y6mg|/m/040b_t|/m/04z4wx|/m/063rgb|/m/07xyvk|/m/0fx9l|/m/0h8ntjv|/m/0ky7b	Oven|Blender|Slow cooker|Food processor|Refrigerator|Waffle iron|Mixer|Coffeemaker|Microwave oven|Pressure cooker|Dishwasher
openimages	/m/0h9mv	/m/0h9mv	Tire	tire	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/08dz3q	Auto part		
openimages	/m/0hdln	/m/0hdln	Ruler	ruler	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool		
openimages	/m/0hf58v5	/m/0hf58v5	Luggage and bags	luggage and bags	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing	/m/01940j|/m/01s55n|/m/0584n8|/m/080hkjn	Backpack|Suitcase|Briefcase|Handbag
openimages	/m/0hg7b	/m/0hg7b	Microphone	microphone	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0hkxq	/m/0hkxq	Broccoli	broccoli	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0f4s2w	Vegetable		
openimages	/m/0hnnb	/m/0hnnb	Umbrella	umbrella	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0463sg	Fashion accessory		
openimages	/m/0hnyx	/m/0hnyx	Pastry	pastry	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/052lwg6	Baked goods	/m/015wgc|/m/02zvsm|/m/0jy4k	Croissant|Tart|Doughnut
openimages	/m/0hqkz	/m/0hqkz	Grapefruit	grapefruit	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit		
openimages	/m/0j496	/m/0j496	Band-aid	band-aid	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01xgg_	Medical equipment		
openimages	/m/0jbk	/m/0jbk	Animal	animal	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/015p6|/m/03xxp|/m/04rky|/m/06bt6|/m/0ch_cf|/m/0fbdv	Bird|Invertebrate|Mammal|Reptile|Fish|Shellfish
openimages	/m/0jg57	/m/0jg57	Bell pepper	bell pepper	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0f4s2w	Vegetable		
openimages	/m/0jly1	/m/0jly1	Turkey	turkey	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/015p6	Bird		
openimages	/m/0jqgx	/m/0jqgx	Lily	lily	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c9ph5	Flower		
openimages	/m/0jwn_	/m/0jwn_	Pomegranate	pomegranate	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit		
openimages	/m/0jy4k	/m/0jy4k	Doughnut	doughnut	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0hnyx	Pastry		
openimages	/m/0jyfg	/m/0jyfg	Glasses	glasses	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02w3_ws|/m/0463sg	Personal care|Fashion accessory		
openimages	/m/0k0pj	/m/0k0pj	Human nose	human nose	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0k1tl	/m/0k1tl	Pen	pen	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02rdsp	Office supplies		
openimages	/m/0_k2	/m/0_k2	Ant	ant	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03vt0	Insect		
openimages	/m/0k4j	/m/0k4j	Car	car	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls	Land vehicle	/m/01lcw4|/m/0h2r6	Limousine|Van
openimages	/m/0k5j	/m/0k5j	Aircraft	aircraft	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07yv9	Vehicle	/m/09ct_|/m/09rvcxw|/m/0cmf2	Helicopter|Rocket|Airplane
openimages	/m/0k65p	/m/0k65p	Human hand	human hand	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0km7z	/m/0km7z	Skunk	skunk	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal		
openimages	/m/0kmg4	/m/0kmg4	Teddy bear	teddy bear	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0138tl|/m/01dws	Toy|Bear		
openimages	/m/0kpqd	/m/0kpqd	Watermelon	watermelon	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit		
openimages	/m/0kpt_	/m/0kpt_	Cantaloupe	cantaloupe	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit		
openimages	/m/0ky7b	/m/0ky7b	Dishwasher	dishwasher	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1|/m/0h99cwc	Home appliance|Kitchen appliance		
openimages	/m/0l14j_	/m/0l14j_	Flute	flute	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04szw	Musical instrument		
openimages	/m/0l3ms	/m/0l3ms	Balance beam	balance beam	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment		
openimages	/m/0l515	/m/0l515	Sandwich	sandwich	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wbm	Food	/m/06pcq|/m/0cdn1	Submarine sandwich|Hamburger
openimages	/m/0ll1f78	/m/0ll1f78	Shrimp	shrimp	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03hl4l9|/m/0fbdv	Marine invertebrates|Shellfish		
openimages	/m/0llzx	/m/0llzx	Sewing machine	sewing machine	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1	Home appliance		
openimages	/m/0lt4_	/m/0lt4_	Binoculars	binoculars	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool		
openimages	/m/0m53l	/m/0m53l	Rays and skates	rays and skates	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0ch_cf	Fish		
openimages	/m/0mcx2	/m/0mcx2	Ipod	ipod	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0mkg	/m/0mkg	Accordion	accordion	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04szw	Musical instrument		
openimages	/m/0mw_6	/m/0mw_6	Willow	willow	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07j7r	Tree		
openimages	/m/0n28_	/m/0n28_	Crab	crab	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03hl4l9|/m/0fbdv	Marine invertebrates|Shellfish		
openimages	/m/0nl46	/m/0nl46	Crown	crown	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0463sg	Fashion accessory		
openimages	/m/0nybt	/m/0nybt	Seahorse	seahorse	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0ch_cf	Fish		
openimages	/m/0p833	/m/0p833	Perfume	perfume	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/014trl	Cosmetics		
openimages	/m/0pcr	/m/0pcr	Alpaca	alpaca	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal		
openimages	/m/0pg52	/m/0pg52	Taxi	taxi	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls	Land vehicle		
openimages	/m/0ph39	/m/0ph39	Canoe	canoe	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019jd	Boat		
openimages	/m/0qjjc	/m/0qjjc	Remote control	remote control	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0qmmr	/m/0qmmr	Wheelchair	wheelchair	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls|/m/02w3_ws	Land vehicle|Personal care		
openimages	/m/0wdt60w	/m/0wdt60w	Rugby ball	rugby ball	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/018xm	Ball		
openimages	/m/0xfy	/m/0xfy	Armadillo	armadillo	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal		
openimages	/m/0xzly	/m/0xzly	Maracas	maracas	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04szw	Musical instrument		
openimages	/m/0zvk5	/m/0zvk5	Helmet	helmet	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj|/m/09j2d	Sports equipment|Clothing	/m/03p3bw|/m/07qxg_	Bicycle helmet|Football helmet
