dataset	category_id	label	label_key	source_version	source_url	source_class	lvis_name	lvis_synset	lvis_synonyms	lvis_def	lvis_frequency	lvis_image_count	lvis_instance_count	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	lvis_synset_matched_oewn_synsets	synset_selection_tag	decision_basis
lvis	658	magazine	magazine	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	magazine	magazine.n.02	magazine	a paperback periodic publication	f	84	329	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	magazine	true	6	oewn-03709749-n	noun.artifact	oewn-06607555-n|oewn-03709749-n|oewn-08080139-n|oewn-03709915-n|oewn-03709577-n|oewn-02976476-n	oewn-06607555-n:noun.communication:magazine;mag|oewn-03709749-n:noun.artifact:magazine|oewn-08080139-n:noun.group:magazine;magazine publisher|oewn-03709915-n:noun.artifact:magazine;cartridge|oewn-03709577-n:noun.artifact:magazine;powder store;powder magazine|oewn-02976476-n:noun.artifact:cartridge holder;cartridge clip;clip;magazine	magazine	oewn-04014270-n	oewn-04014270-n:noun.artifact	oewn-04014270-n:product;production	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-03709749-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	659	magnet	magnet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	magnet	magnet.n.01	magnet	a device that attracts iron and produces a magnetic field	f	67	1494	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	magnet	true	2	oewn-03710918-n	noun.artifact	oewn-03710918-n|oewn-05859350-n	oewn-03710918-n:noun.artifact:magnet|oewn-05859350-n:noun.cognition:attraction;attractor;attracter;attractive feature;magnet	magnet	oewn-03187746-n	oewn-03187746-n:noun.artifact	oewn-03187746-n:device	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-03710918-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	660	mail slot	mail slot	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mail_slot	mail_slot.n.01	mail_slot	a slot (usually in a door) through which mail can be delivered	c	4	4	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	mail slot	true	1	oewn-03716358-n	noun.artifact	oewn-03716358-n	oewn-03716358-n:noun.artifact:mail slot	mail slot	oewn-04250498-n	oewn-04250498-n:noun.artifact	oewn-04250498-n:slot	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	661	mailbox (at home)	mailbox (at home)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mailbox_(at_home)	mailbox.n.01	mailbox_(at_home)|letter_box_(at_home)	a private box for delivery of mail	f	22	45	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0									not_applicable_no_selected_synset		not_applicable			false	true				unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
lvis	662	mallard	mallard	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mallard	mallard.n.01	mallard	wild dabbling duck from which domestic ducks are descended	r	0	0	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	mallard	true	1	oewn-01850447-n	noun.animal	oewn-01850447-n	oewn-01850447-n:noun.animal:mallard;Anas platyrhynchos	mallard|Anas platyrhynchos	oewn-01848972-n	oewn-01848972-n:noun.animal	oewn-01848972-n:duck	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	663	mallet	mallet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mallet	mallet.n.01	mallet	a sports implement with a long handle and a hammer-like head used to hit a ball	r	4	13	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	mallet	true	3	oewn-03721431-n	noun.artifact	oewn-03721431-n|oewn-03721208-n|oewn-03720925-n	oewn-03721431-n:noun.artifact:mallet|oewn-03721208-n:noun.artifact:mallet;hammer|oewn-03720925-n:noun.artifact:mallet;beetle	mallet	oewn-04292760-n	oewn-04292760-n:noun.artifact	oewn-04292760-n:sports implement	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-03721431-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	664	mammoth	mammoth	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mammoth	mammoth.n.01	mammoth	any of numerous extinct elephants widely distributed in the Pleistocene	r	0	0	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	mammoth	true	1	oewn-02507401-n	noun.animal	oewn-02507401-n	oewn-02507401-n:noun.animal:mammoth	mammoth	oewn-02506148-n	oewn-02506148-n:noun.animal	oewn-02506148-n:elephant	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	665	manatee	manatee	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	manatee	manatee.n.01	manatee	sirenian mammal of tropical coastal waters of America	r	0	0	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	manatee	true	1	oewn-02076483-n	noun.animal	oewn-02076483-n	oewn-02076483-n:noun.animal:manatee;Trichechus manatus	manatee|Trichechus manatus	oewn-02075902-n	oewn-02075902-n:noun.animal	oewn-02075902-n:sea cow;sirenian mammal;sirenian	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	666	mandarin orange	mandarin orange	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mandarin_orange	mandarin.n.05	mandarin_orange	a somewhat flat reddish-orange loose skinned citrus of China	c	10	188	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	mandarin orange	true	2	oewn-07763927-n	noun.food	oewn-12730661-n|oewn-07763927-n	oewn-12730661-n:noun.plant:mandarin;mandarin orange;mandarin orange tree;Citrus reticulata|oewn-07763927-n:noun.food:mandarin;mandarin orange	mandarin|mandarin orange	oewn-07763031-n	oewn-07763031-n:noun.food	oewn-07763031-n:citrus;citrus fruit;citrous fruit	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-07763927-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	667	manger	manger	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	manger	manger.n.01	manger|trough	a container (usually in a barn or stable) from which cattle or horses feed	c	18	23	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	manger	true	1	oewn-03722670-n	noun.artifact	oewn-03722670-n	oewn-03722670-n:noun.artifact:manger;trough	manger|trough	oewn-03099154-n	oewn-03099154-n:noun.artifact	oewn-03099154-n:container	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	668	manhole	manhole	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	manhole	manhole.n.01	manhole	a hole (usually with a flush cover) through which a person can gain access to an underground structure	f	40	71	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	manhole	true	1	oewn-03722986-n	noun.artifact	oewn-03722986-n	oewn-03722986-n:noun.artifact:manhole	manhole	oewn-03531378-n	oewn-03531378-n:noun.artifact	oewn-03531378-n:hole	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	669	map	map	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	map	map.n.01	map	a diagrammatic representation of the earth's surface (or part of it)	f	24	36	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	map	true	2	oewn-03725654-n	noun.artifact	oewn-03725654-n|oewn-13806028-n	oewn-03725654-n:noun.artifact:map|oewn-13806028-n:noun.relation:function;mathematical function;single-valued function;map;mapping	map	oewn-04083958-n	oewn-04083958-n:noun.artifact	oewn-04083958-n:representation	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-03725654-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	670	marker	marker	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	marker	marker.n.03	marker	a writing implement for making a mark	f	21	71	false	not_mwe	duplicate_existing_label_key	true	objects365	Marker	oewn-03727288-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	671	martini	martini	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	martini	martini.n.01	martini	a cocktail made of gin (or vodka) with dry vermouth	r	1	1	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	martini	true	1	oewn-07932281-n	noun.food	oewn-07932281-n	oewn-07932281-n:noun.food:martini	martini	oewn-07927917-n	oewn-07927917-n:noun.food	oewn-07927917-n:cocktail	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	672	mascot	mascot	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mascot	mascot.n.01	mascot	a person or animal that is adopted by a team or other group as a symbolic figure	r	0	0	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	mascot	true	1	oewn-10316895-n	noun.person	oewn-10316895-n	oewn-10316895-n:noun.person:mascot	mascot	oewn-00004475-n	oewn-00004475-n:noun.Tops	oewn-00004475-n:organism;being	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	673	mashed potato	mashed potato	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mashed_potato	mashed_potato.n.01	mashed_potato	potato that has been peeled and boiled and then mashed	c	15	34	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	mashed potato	true	1	oewn-07727314-n	noun.food	oewn-07727314-n	oewn-07727314-n:noun.food:mashed potato	mashed potato	oewn-07726361-n	oewn-07726361-n:noun.food	oewn-07726361-n:potato;white potato;Irish potato;murphy;spud;tater	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	674	masher	masher	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	masher	masher.n.02	masher	a kitchen utensil used for mashing (e.g. potatoes)	r	0	0	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	masher	true	2	oewn-03729908-n	noun.artifact	oewn-10806873-n|oewn-03729908-n	oewn-10806873-n:noun.person:wolf;woman chaser;skirt chaser;masher|oewn-03729908-n:noun.artifact:masher	masher	oewn-03626258-n	oewn-03626258-n:noun.artifact	oewn-03626258-n:kitchen utensil	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-03729908-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	675	mask	mask	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mask	mask.n.04	mask|facemask	a protective covering worn over the face	f	158	293	false	not_mwe	duplicate_existing_label_key	true	objects365	Mask	oewn-03730361-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	676	mast	mast	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mast	mast.n.01	mast	a vertical spar for supporting sails	f	68	586	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	mast	true	4	oewn-03732251-n	noun.artifact	oewn-03732251-n|oewn-12300881-n|oewn-07821848-n|oewn-03732484-n	oewn-03732251-n:noun.artifact:mast|oewn-12300881-n:noun.plant:mast|oewn-07821848-n:noun.food:mast|oewn-03732484-n:noun.artifact:mast	mast	oewn-04274687-n	oewn-04274687-n:noun.artifact	oewn-04274687-n:spar	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-03732251-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	677	mat (gym equipment)	mat (gym equipment)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mat_(gym_equipment)	mat.n.03	mat_(gym_equipment)|gym_mat	sports equipment consisting of a piece of thick padding on the floor for gymnastics	c	4	10	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0									not_applicable_no_selected_synset		not_applicable			false	true				unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
lvis	678	matchbox	matchbox	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	matchbox	matchbox.n.01	matchbox	a box for holding matches	r	2	2	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	matchbox	true	1	oewn-03734893-n	noun.artifact	oewn-03734893-n	oewn-03734893-n:noun.artifact:matchbox	matchbox	oewn-02886585-n	oewn-02886585-n:noun.artifact	oewn-02886585-n:box	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	679	mattress	mattress	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mattress	mattress.n.01	mattress	a thick pad filled with resilient material used as a bed or part of a bed	f	48	74	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	mattress	true	1	oewn-03736655-n	noun.artifact	oewn-03736655-n	oewn-03736655-n:noun.artifact:mattress	mattress	oewn-03878173-n	oewn-03878173-n:noun.artifact	oewn-03878173-n:pad	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	680	measuring cup	measuring cup	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	measuring_cup	measuring_cup.n.01	measuring_cup	graduated cup used to measure liquid or granular ingredients	c	12	15	true	duplicate_existing_label_key	duplicate_existing_label_key	true	openimages	Measuring cup	oewn-03739296-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	681	measuring stick	measuring stick	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	measuring_stick	measuring_stick.n.01	measuring_stick|ruler_(measuring_stick)|measuring_rod	measuring instrument having a sequence of marks at regular intervals	c	6	7	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	measuring stick	true	1	oewn-03741128-n	noun.artifact	oewn-03741128-n	oewn-03741128-n:noun.artifact:measuring stick;measure;measuring rod	measuring stick|measure|measuring rod	oewn-03739416-n	oewn-03739416-n:noun.artifact	oewn-03739416-n:measuring instrument;measuring system;measuring device	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	682	meatball	meatball	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	meatball	meatball.n.01	meatball	ground meat formed into a ball and fried or simmered in broth	c	3	16	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	meatball	true	1	oewn-07887412-n	noun.food	oewn-07887412-n	oewn-07887412-n:noun.food:meatball	meatball	oewn-07572999-n	oewn-07572999-n:noun.food	oewn-07572999-n:dish	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	683	medicine	medicine	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	medicine	medicine.n.02	medicine	something that treats or prevents or alleviates the symptoms of disease	c	13	49	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	medicine	true	4	oewn-03745652-n	noun.artifact	oewn-06052606-n|oewn-03745652-n|oewn-00613447-n|oewn-01165019-n	oewn-06052606-n:noun.cognition:medicine;medical specialty|oewn-03745652-n:noun.artifact:medicine;medication;medicament;medicinal drug|oewn-00613447-n:noun.act:medicine;practice of medicine|oewn-01165019-n:noun.act:music;medicine	medicine|medication|medicament|medicinal drug	oewn-03252323-n	oewn-03252323-n:noun.artifact	oewn-03252323-n:drug	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-03745652-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	684	melon	melon	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	melon	melon.n.01	melon	fruit of the gourd family having a hard rind and sweet juicy flesh	c	4	38	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	melon	true	2	oewn-07771387-n	noun.food	oewn-07771387-n|oewn-12184341-n	oewn-07771387-n:noun.food:melon|oewn-12184341-n:noun.plant:melon;melon vine	melon	oewn-07721676-n	oewn-07721676-n:noun.food	oewn-07721676-n:edible fruit	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-07771387-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	685	microphone	microphone	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	microphone	microphone.n.01	microphone	device for converting sound waves into electrical energy	f	60	90	false	not_mwe	duplicate_existing_label_key	true	objects365	Microphone	oewn-03765483-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	686	microscope	microscope	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	microscope	microscope.n.01	microscope	magnifier of the image of small objects	r	2	2	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	microscope	true	1	oewn-03766206-n	noun.artifact	oewn-03766206-n	oewn-03766206-n:noun.artifact:microscope	microscope	oewn-03714745-n	oewn-03714745-n:noun.artifact	oewn-03714745-n:magnifier	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	687	microwave oven	microwave oven	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	microwave_oven	microwave.n.02	microwave_oven	kitchen appliance that cooks food by passing an electromagnetic wave through it	f	181	191	true	duplicate_existing_label_key	duplicate_existing_label_key	true	openimages	Microwave oven	oewn-03766619-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	688	milestone	milestone	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	milestone	milestone.n.01	milestone|milepost	stone post at side of a road to show distances	r	1	1	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	milestone	true	2	oewn-07285872-n	noun.communication	oewn-07285872-n|oewn-07433316-n	oewn-07285872-n:noun.communication:milestone;milepost|oewn-07433316-n:noun.event:milestone	milestone|milepost	oewn-07284884-n	oewn-07284884-n:noun.communication	oewn-07284884-n:marker;marking;mark	selected_all_immediate_oewn_hypernyms	conditional	manual_override	select:oewn-07285872-n	user-approved LVIS ambiguous decision	false	true			oewn-07285872-n	manual_select	manual_select
