dataset	category_id	label	label_key	source_version	source_url	source_class	lvis_name	lvis_synset	lvis_synonyms	lvis_def	lvis_frequency	lvis_image_count	lvis_instance_count
lvis	743	inkpad	inkpad	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	inkpad	pad.n.03	inkpad|inking_pad|stamp_pad	absorbent material saturated with ink used to transfer ink evenly to a rubber stamp	r	0	0
lvis	744	pad	pad	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pad	pad.n.04	pad	mostly arm/knee pads labeled	c	13	52
lvis	745	paddle	paddle	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	paddle	paddle.n.04	paddle|boat_paddle	a short light oar used without an oarlock to propel a canoe or small boat	f	16	30
lvis	746	padlock	padlock	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	padlock	padlock.n.01	padlock	a detachable, portable lock	c	18	27
lvis	747	paintbrush	paintbrush	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	paintbrush	paintbrush.n.01	paintbrush	a brush used as an applicator to apply paint	c	7	15
lvis	748	painting	painting	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	painting	painting.n.01	painting	graphic art consisting of an artistic composition made by applying paints to a surface	f	230	574
lvis	749	pajamas	pajamas	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pajamas	pajama.n.02	pajamas|pyjamas	loose-fitting nightclothes worn for sleeping or lounging	f	27	54
lvis	750	palette	palette	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	palette	palette.n.02	palette|pallet	board that provides a flat surface on which artists mix paints and the range of colors used	c	6	42
lvis	751	pan (for cooking)	pan (for cooking)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pan_(for_cooking)	pan.n.01	pan_(for_cooking)|cooking_pan	cooking utensil consisting of a wide metal vessel	f	61	242
lvis	752	pan (metal container)	pan (metal container)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pan_(metal_container)	pan.n.03	pan_(metal_container)	shallow container made of metal	r	1	1
lvis	753	pancake	pancake	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pancake	pancake.n.01	pancake	a flat cake of thin batter fried on both sides on a griddle	c	13	45
lvis	754	pantyhose	pantyhose	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pantyhose	pantyhose.n.01	pantyhose	a woman's tights consisting of underpants and stockings	r	3	3
lvis	755	papaya	papaya	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	papaya	papaya.n.02	papaya	large oval melon-like tropical fruit with yellowish flesh	r	7	96
lvis	756	paper plate	paper plate	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	paper_plate	paper_plate.n.01	paper_plate	a disposable plate made of cardboard	f	60	170
lvis	757	paper towel	paper towel	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	paper_towel	paper_towel.n.01	paper_towel	a disposable towel made of absorbent paper	f	95	116
lvis	758	paperback book	paperback book	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	paperback_book	paperback_book.n.01	paperback_book|paper-back_book|softback_book|soft-cover_book	a book with paper covers	r	1	19
lvis	759	paperweight	paperweight	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	paperweight	paperweight.n.01	paperweight	a weight used to hold down a stack of papers	r	1	1
lvis	760	parachute	parachute	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	parachute	parachute.n.01	parachute	rescue equipment consisting of a device that fills with air and retards your fall	c	5	16
lvis	761	parakeet	parakeet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	parakeet	parakeet.n.01	parakeet|parrakeet|parroket|paraquet|paroquet|parroquet	any of numerous small slender long-tailed parrots	c	5	21
lvis	762	parasail (sports)	parasail (sports)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	parasail_(sports)	parasail.n.01	parasail_(sports)	parachute that will lift a person up into the air when it is towed by a motorboat or a car	c	15	50
lvis	763	parasol	parasol	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	parasol	parasol.n.01	parasol|sunshade	a handheld collapsible source of shade	c	5	7
lvis	764	parchment	parchment	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	parchment	parchment.n.01	parchment	a superior paper resembling sheepskin	r	1	6
lvis	765	parka	parka	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	parka	parka.n.01	parka|anorak	a kind of heavy jacket (`windcheater' is a British term)	c	4	29
lvis	766	parking meter	parking meter	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	parking_meter	parking_meter.n.01	parking_meter	a coin-operated timer located next to a parking space	f	104	182
lvis	767	parrot	parrot	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	parrot	parrot.n.01	parrot	usually brightly colored tropical birds with short hooked beaks and the ability to mimic sounds	c	5	8
lvis	768	passenger car (part of a train)	passenger car (part of a train)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	passenger_car_(part_of_a_train)	passenger_car.n.01	passenger_car_(part_of_a_train)|coach_(part_of_a_train)	a railcar where passengers ride	c	13	59
lvis	769	passenger ship	passenger ship	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	passenger_ship	passenger_ship.n.01	passenger_ship	a ship built to carry passengers	r	0	0
lvis	770	passport	passport	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	passport	passport.n.02	passport	a document issued by a country to a citizen allowing that person to travel abroad and re-enter the home country	c	4	6
lvis	771	pastry	pastry	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pastry	pastry.n.02	pastry	any of various baked foods made of dough or batter	f	56	1683
lvis	772	patty (food)	patty (food)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	patty_(food)	patty.n.01	patty_(food)	small flat mass of chopped food	r	0	0
lvis	773	pea (food)	pea (food)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pea_(food)	pea.n.01	pea_(food)	seed of a pea plant used for food	c	19	467
lvis	774	peach	peach	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	peach	peach.n.03	peach	downy juicy fruit with sweet yellowish or whitish flesh	c	14	257
lvis	775	peanut butter	peanut butter	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	peanut_butter	peanut_butter.n.01	peanut_butter	a spread made from ground peanuts	c	10	18
lvis	776	pear	pear	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pear	pear.n.01	pear	sweet juicy gritty-textured fruit available in many varieties	f	28	268
lvis	777	peeler (tool for fruit and vegetables)	peeler (tool for fruit and vegetables)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	peeler_(tool_for_fruit_and_vegetables)	peeler.n.03	peeler_(tool_for_fruit_and_vegetables)	a device for peeling vegetables or fruits	c	2	2
lvis	778	wooden leg	wooden leg	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	wooden_leg	peg.n.04	wooden_leg|pegleg	a prosthesis that replaces a missing leg	r	0	0
lvis	779	pegboard	pegboard	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pegboard	pegboard.n.01	pegboard	a board perforated with regularly spaced holes into which pegs can be fitted	r	0	0
lvis	780	pelican	pelican	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pelican	pelican.n.01	pelican	large long-winged warm-water seabird having a large bill with a distensible pouch for fish	c	9	24
lvis	781	pen	pen	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pen	pen.n.01	pen	a writing implement with a point from which ink flows	f	63	237
lvis	782	pencil	pencil	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pencil	pencil.n.01	pencil	a thin cylindrical pointed writing implement made of wood and graphite	f	27	83
lvis	783	pencil box	pencil box	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pencil_box	pencil_box.n.01	pencil_box|pencil_case	a box for holding pencils	r	1	1
lvis	784	pencil sharpener	pencil sharpener	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pencil_sharpener	pencil_sharpener.n.01	pencil_sharpener	a rotary implement for sharpening the point on pencils	r	3	3
lvis	785	pendulum	pendulum	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pendulum	pendulum.n.01	pendulum	an apparatus consisting of an object mounted so that it swings freely under the influence of gravity	r	1	1
lvis	786	penguin	penguin	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	penguin	penguin.n.01	penguin	short-legged flightless birds of cold southern regions having webbed feet and wings modified as flippers	c	8	28
lvis	787	pennant	pennant	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pennant	pennant.n.02	pennant	a flag longer than it is wide (and often tapering)	r	1	34
lvis	788	penny (coin)	penny (coin)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	penny_(coin)	penny.n.02	penny_(coin)	a coin worth one-hundredth of the value of the basic unit	r	1	2
lvis	789	pepper	pepper	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pepper	pepper.n.03	pepper|peppercorn	pungent seasoning from the berry of the common pepper plant; whole or ground	f	32	86
lvis	790	pepper mill	pepper mill	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pepper_mill	pepper_mill.n.01	pepper_mill|pepper_grinder	a mill for grinding pepper	c	16	19
lvis	791	perfume	perfume	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	perfume	perfume.n.02	perfume	a toiletry that emits and diffuses a fragrant odor	c	5	16
lvis	792	persimmon	persimmon	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	persimmon	persimmon.n.02	persimmon	orange fruit resembling a plum; edible when fully ripe	r	0	0
lvis	793	person	person	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	person	person.n.01	person|baby|child|boy|girl|man|woman|human	a human being	f	390	2530
lvis	794	pet	pet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pet	pet.n.01	pet	a domesticated animal kept for companionship or amusement	c	17	27
lvis	795	pew (church bench)	pew (church bench)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pew_(church_bench)	pew.n.01	pew_(church_bench)|church_bench	long bench with backs; used in church by the congregation	c	1	12
lvis	796	phonebook	phonebook	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	phonebook	phonebook.n.01	phonebook|telephone_book|telephone_directory	a directory containing an alphabetical list of telephone subscribers and their telephone numbers	r	1	1
lvis	797	phonograph record	phonograph record	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	phonograph_record	phonograph_record.n.01	phonograph_record|phonograph_recording|record_(phonograph_recording)	sound recording consisting of a typically black disk with a continuous groove	c	6	26
lvis	798	piano	piano	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	piano	piano.n.01	piano	a keyboard instrument that is played by depressing keys that cause hammers to strike tuned strings and produce sounds	f	20	24
lvis	799	pickle	pickle	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pickle	pickle.n.01	pickle	vegetables (especially cucumbers) preserved in brine or vinegar	f	45	162
lvis	800	pickup truck	pickup truck	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pickup_truck	pickup.n.01	pickup_truck	a light truck with an open body and low sides and a tailboard	f	85	171
lvis	801	pie	pie	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pie	pie.n.01	pie	dish baked in pastry-lined pan often with a pastry top	c	9	22
lvis	802	pigeon	pigeon	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pigeon	pigeon.n.01	pigeon	wild and domesticated birds having a heavy body and short legs	c	10	233
lvis	803	piggy bank	piggy bank	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	piggy_bank	piggy_bank.n.01	piggy_bank|penny_bank	a child's coin bank (often shaped like a pig)	r	1	1
lvis	804	pillow	pillow	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pillow	pillow.n.01	pillow	a cushion to support the head of a sleeping person	f	407	1290
lvis	805	pin (non jewelry)	pin (non jewelry)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pin_(non_jewelry)	pin.n.09	pin_(non_jewelry)	a small slender (often pointed) piece of wood or metal used to support or fasten or attach things	r	4	20
lvis	806	pineapple	pineapple	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pineapple	pineapple.n.02	pineapple	large sweet fleshy tropical fruit with a tuft of stiff leaves	f	36	215
lvis	807	pinecone	pinecone	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pinecone	pinecone.n.01	pinecone	the seed-producing cone of a pine tree	c	6	12
lvis	808	ping-pong ball	ping-pong ball	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	ping-pong_ball	ping-pong_ball.n.01	ping-pong_ball	light hollow ball used in playing table tennis	r	0	0
lvis	809	pinwheel	pinwheel	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pinwheel	pinwheel.n.03	pinwheel	a toy consisting of vanes of colored paper or plastic that is pinned to a stick and spins when it is pointed into the wind	r	0	0
lvis	810	tobacco pipe	tobacco pipe	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tobacco_pipe	pipe.n.01	tobacco_pipe	a tube with a small bowl at one end; used for smoking tobacco	r	1	1
lvis	811	pipe	pipe	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pipe	pipe.n.02	pipe|piping	a long tube made of metal or plastic that is used to carry water or oil or gas etc.	f	243	786
lvis	812	pistol	pistol	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pistol	pistol.n.01	pistol|handgun	a firearm that is held and fired with one hand	r	1	1
lvis	813	pita (bread)	pita (bread)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pita_(bread)	pita.n.01	pita_(bread)|pocket_bread	usually small round bread that can open into a pocket for filling	c	2	4
lvis	814	pitcher (vessel for liquid)	pitcher (vessel for liquid)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pitcher_(vessel_for_liquid)	pitcher.n.02	pitcher_(vessel_for_liquid)|ewer	an open vessel with a handle and a spout for pouring	f	70	115
lvis	815	pitchfork	pitchfork	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pitchfork	pitchfork.n.01	pitchfork	a long-handled hand tool with sharp widely spaced prongs for lifting and pitching hay	r	0	0
lvis	816	pizza	pizza	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pizza	pizza.n.01	pizza	Italian open pie made of thin bread dough spread with a spiced mixture of e.g. tomato sauce and cheese	f	391	782
lvis	817	place mat	place mat	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	place_mat	place_mat.n.01	place_mat	a mat placed on a table for an individual place setting	f	125	330
lvis	818	plate	plate	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	plate	plate.n.04	plate	dish on which food is served or from which food is eaten	f	365	1042
lvis	819	platter	platter	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	platter	platter.n.01	platter	a large shallow dish used for serving food	c	7	23
lvis	820	playpen	playpen	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	playpen	playpen.n.01	playpen	a portable enclosure in which babies may be left to play	r	1	1
lvis	821	pliers	pliers	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	pliers	pliers.n.01	pliers|plyers	a gripping hand tool with two hinged arms and (usually) serrated jaws	c	6	24
