dataset	category_id	mid	label	label_key	source_version	source_url	hierarchy_url	source_class	openimages_parent_mids	openimages_parent_labels	openimages_child_mids	openimages_child_labels	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	canonical_surface	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
openimages	/m/04h8sr	/m/04h8sr	Dumbbell	dumbbell	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment			false	not_mwe	duplicate_existing_label_key	true	objects365	Dumbbell	oewn-03259733-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/04hgtk	/m/04hgtk	Human head	human head	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	human head	true	1	oewn-05546771-n	noun.body	oewn-05546771-n	oewn-05546771-n:noun.body:human head	human head	human head	selected_single_label_or_lookup_matched_wordnet_lemma	human head	human head:0	oewn-05546258-n	oewn-05546258-n:noun.body	oewn-05546258-n:head;caput	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04kkgm	/m/04kkgm	Bowl	bowl	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware			false	not_mwe	duplicate_existing_label_key	true	COCO	bowl	oewn-02884435-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/04lvq_	/m/04lvq_	Humidifier	humidifier	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1	Home appliance			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	humidifier	true	1	oewn-04047920-n	noun.artifact	oewn-04047920-n	oewn-04047920-n:noun.artifact:humidifier	humidifier	humidifier	selected_single_label_or_lookup_matched_wordnet_lemma	humidifier	humidifier:-1	oewn-02732781-n	oewn-02732781-n:noun.artifact	oewn-02732781-n:appliance	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04m6gz	/m/04m6gz	Porch	porch	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	porch	true	1	oewn-03990739-n	noun.artifact	oewn-03990739-n	oewn-03990739-n:noun.artifact:porch	porch	porch	selected_single_label_or_lookup_matched_wordnet_lemma	porch	porch:21	oewn-04348764-n	oewn-04348764-n:noun.artifact	oewn-04348764-n:structure;construction	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04m9y	/m/04m9y	Lizard	lizard	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/06bt6	Reptile			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	lizard	true	2	oewn-01677105-n	noun.animal	oewn-01677105-n|oewn-10294171-n	oewn-01677105-n:noun.animal:lizard|oewn-10294171-n:noun.person:lounge lizard;lizard	lizard	lizard	selected_single_label_or_lookup_matched_wordnet_lemma	lizard	lizard:1	oewn-01676857-n	oewn-01676857-n:noun.animal	oewn-01676857-n:saurian	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-01677105-n:lizard%1:05:00:::lizard.n.01:1|oewn-10294171-n:lizard%1:18:00:::lounge_lizard.n.01:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/04p0qw	/m/04p0qw	Billiard table	billiard table	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	billiard table	true	1	oewn-03988788-n	noun.artifact	oewn-03988788-n	oewn-03988788-n:noun.artifact:pool table;billiard table;snooker table	pool table|billiard table|snooker table	billiard table	selected_single_label_or_lookup_matched_wordnet_lemma	billiard table	billiard table:0	oewn-04386330-n|oewn-03419072-n	oewn-04386330-n:noun.artifact|oewn-03419072-n:noun.artifact	oewn-04386330-n:table|oewn-03419072-n:game equipment	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04rky	/m/04rky	Mammal	mammal	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0jbk	Animal	/m/01h44|/m/01lrl|/m/01x_v|/m/01xq0k1|/m/03bk1|/m/03d443|/m/03fwl|/m/03k3r|/m/03qrc|/m/04c0y|/m/04cp_|/m/04rmv|/m/068zj|/m/06mf6|/m/071qp|/m/07bgp|/m/0898b|/m/08pbxl|/m/09f20|/m/09kx5|/m/0bwd_0j|/m/0c568|/m/0cl4p|/m/0cnyhnx|/m/0czz2|/m/0dbzx|/m/0gd2v|/m/0km7z|/m/0pcr|/m/0xfy	Bat|Carnivore|Camel|Cattle|Giraffe|Rhinoceros|Goat|Horse|Hamster|Kangaroo|Koala|Mouse|Pig|Rabbit|Squirrel|Sheep|Zebra|Monkey|Hippopotamus|Deer|Elephant|Porcupine|Hedgehog|Bull|Antelope|Mule|Marine mammal|Skunk|Alpaca|Armadillo	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	mammal	true	1	oewn-01864419-n	noun.animal	oewn-01864419-n	oewn-01864419-n:noun.animal:mammal;mammalian	mammal|mammalian	mammal	selected_single_label_or_lookup_matched_wordnet_lemma	mammal	mammal:3	oewn-01474323-n	oewn-01474323-n:noun.animal	oewn-01474323-n:vertebrate;craniate	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04rmv	/m/04rmv	Mouse	mouse	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal			false	not_mwe	duplicate_existing_label_key	true	COCO	mouse	oewn-02332897-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/04_sv	/m/04_sv	Motorcycle	motorcycle	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls	Land vehicle			false	not_mwe	duplicate_existing_label_key	true	COCO	motorcycle	oewn-03796045-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/04szw	/m/04szw	Musical instrument	musical instrument	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/013y1f|/m/018j2|/m/01xqw|/m/026t6|/m/0319l|/m/0342h|/m/03m5k|/m/03q5t|/m/03qjg|/m/057cc|/m/05kms|/m/05r5c|/m/06ncr|/m/07c6l|/m/07gql|/m/07y_7|/m/0f8s22|/m/0l14j_|/m/0mkg|/m/0xzly	Organ|Banjo|Cello|Drum|Horn|Guitar|Harp|Harpsichord|Harmonica|Musical keyboard|Oboe|Piano|Saxophone|Trombone|Trumpet|Violin|Chime|Flute|Accordion|Maracas	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	musical instrument	true	1	oewn-03806455-n	noun.artifact	oewn-03806455-n	oewn-03806455-n:noun.artifact:musical instrument;instrument	musical instrument|instrument	musical instrument	selected_single_label_or_lookup_matched_wordnet_lemma	musical instrument	musical instrument:1	oewn-03187746-n	oewn-03187746-n:noun.artifact	oewn-03187746-n:device	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04tn4x	/m/04tn4x	Swim cap	swim cap	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/04v6l4	/m/04v6l4	Frying pan	frying pan	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03_wxk	Kitchenware			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	frying pan	true	1	oewn-03405146-n	noun.artifact	oewn-03405146-n	oewn-03405146-n:noun.artifact:frying pan;frypan;skillet	frying pan|frypan|skillet	frying pan	selected_single_label_or_lookup_matched_wordnet_lemma	frying pan	frying pan:0	oewn-03886228-n	oewn-03886228-n:noun.artifact	oewn-03886228-n:pan;cooking pan	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04vv5k	/m/04vv5k	Snowplow	snowplow	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	snowplow	true	1	oewn-04259335-n	noun.artifact	oewn-04259335-n	oewn-04259335-n:noun.artifact:snowplow;snowplough	snowplow|snowplough	snowplow	selected_single_label_or_lookup_matched_wordnet_lemma	snowplow	snowplow:0	oewn-03796768-n	oewn-03796768-n:noun.artifact	oewn-03796768-n:motor vehicle;automotive vehicle	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04y4h8h	/m/04y4h8h	Bathroom cabinet	bathroom cabinet	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c_jw	Furniture			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/04ylt	/m/04ylt	Missile	missile	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/083kb	Weapon			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	missile	true	2	oewn-03779037-n	noun.artifact	oewn-03779037-n|oewn-04015010-n	oewn-03779037-n:noun.artifact:missile|oewn-04015010-n:noun.artifact:projectile;missile	missile	missile	selected_single_label_or_lookup_matched_wordnet_lemma	missile	missile:10	oewn-04106523-n|oewn-04572661-n	oewn-04106523-n:noun.artifact|oewn-04572661-n:noun.artifact	oewn-04106523-n:rocket;projectile|oewn-04572661-n:weapon;arm;weapon system	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-03779037-n:missile%1:06:01:::missile.n.01:10|oewn-04015010-n:missile%1:06:00:::projectile.n.01:4	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/04yqq2	/m/04yqq2	Bust	bust	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/06msq	Sculpture			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	bust	true	4	oewn-02929572-n	noun.artifact	oewn-07379624-n|oewn-05559127-n|oewn-02929572-n|oewn-00511734-n	oewn-07379624-n:noun.event:flop;bust;fizzle|oewn-05559127-n:noun.body:female chest;bust|oewn-02929572-n:noun.artifact:bust|oewn-00511734-n:noun.act:bust;tear;binge;bout	bust	bust	selected_single_label_or_lookup_matched_wordnet_lemma	bust	bust:0	oewn-04164381-n	oewn-04164381-n:noun.artifact	oewn-04164381-n:sculpture	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-02929572-n	user-approved OpenImages decision: parent Sculpture, choose sculpture bust artifact sense	false	true	wn30_all_zero	oewn-05559127-n:bust%1:08:00:::female_chest.n.01:0|oewn-02929572-n:bust%1:06:00:::bust.n.03:0	manual_select	manual_select
openimages	/m/04yx4	/m/04yx4	Man	man	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01g317	Person			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	man	true	11	oewn-10306910-n	noun.person	oewn-08907943-n|oewn-10306910-n|oewn-10308700-n|oewn-02474924-n|oewn-10308837-n|oewn-10308424-n|oewn-10765000-n|oewn-10308177-n|oewn-03721866-n|oewn-02475618-n|oewn-87754171-n	oewn-08907943-n:noun.location:Man;Isle of Man|oewn-10306910-n:noun.person:man;adult male|oewn-10308700-n:noun.person:man|oewn-02474924-n:noun.animal:homo;man;human being;human|oewn-10308837-n:noun.person:man|oewn-10308424-n:noun.person:man|oewn-10765000-n:noun.person:valet;valet de chambre;gentleman;gentleman's gentleman;man|oewn-10308177-n:noun.person:man|oewn-03721866-n:noun.artifact:man;piece|oewn-02475618-n:noun.animal:world;human race;humanity;humankind;human beings;humans;mankind;man|oewn-87754171-n:noun.person:man;serviceman;military man	man|adult male	man	selected_single_label_or_lookup_matched_wordnet_lemma	man	man:749	oewn-09647338-n|oewn-09628463-n	oewn-09647338-n:noun.person|oewn-09628463-n:noun.person	oewn-09647338-n:male;male person|oewn-09628463-n:adult;grownup	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-08907943-n:man%1:15:00:::man.n.09:0|oewn-10306910-n:man%1:18:00:::man.n.01:749|oewn-10308700-n:man%1:18:04:::man.n.03:87|oewn-02474924-n:man%1:05:01:::homo.n.02:29|oewn-10308837-n:man%1:18:08:::man.n.05:4|oewn-10308424-n:man%1:18:06:::man.n.06:3|oewn-10765000-n:gentleman-apos-s_gentleman%1:18:00::=wn30_missing;man%1:18:05:::valet.n.01:0|oewn-10308177-n:man%1:18:07:::man.n.08:0|oewn-03721866-n:man%1:06:00:::man.n.10:0|oewn-02475618-n:man%1:05:00:::world.n.08:0|oewn-87754171-n:man%1:18:03:::serviceman.n.01:346	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/04z4wx	/m/04z4wx	Waffle iron	waffle iron	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0h99cwc	Kitchen appliance			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	waffle iron	true	1	oewn-04550229-n	noun.artifact	oewn-04550229-n	oewn-04550229-n:noun.artifact:waffle iron	waffle iron	waffle iron	selected_single_label_or_lookup_matched_wordnet_lemma	waffle iron	waffle iron:0	oewn-03625261-n	oewn-03625261-n:noun.artifact	oewn-03625261-n:kitchen appliance	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/04zpv	/m/04zpv	Milk	milk	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0284d	Dairy			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	milk	true	4	oewn-07860018-n	noun.food	oewn-09377677-n|oewn-07860018-n|oewn-05406377-n|oewn-07860580-n	oewn-09377677-n:noun.object:Milk;Milk River|oewn-07860018-n:noun.food:milk|oewn-05406377-n:noun.body:milk|oewn-07860580-n:noun.food:milk	milk	milk	selected_single_label_or_lookup_matched_wordnet_lemma	milk	milk:20	oewn-07859751-n|oewn-07897775-n	oewn-07859751-n:noun.food|oewn-07897775-n:noun.food	oewn-07859751-n:dairy product|oewn-07897775-n:beverage;drink;drinkable;potable	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-09377677-n:milk%1:17:00:::milk.n.03:0|oewn-07860018-n:milk%1:13:01:::milk.n.01:20|oewn-05406377-n:milk%1:08:00:::milk.n.02:1|oewn-07860580-n:milk%1:13:02:::milk.n.04:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/04zwwv	/m/04zwwv	Ring binder	ring binder	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02rdsp	Office supplies			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/050gv4	/m/050gv4	Plate	plate	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware			false	not_mwe	duplicate_existing_label_key	true	objects365	Plate	oewn-03534081-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/050k8	/m/050k8	Mobile phone	mobile phone	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07cx4	Telephone			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	mobile phone	true	1	oewn-02995984-n	noun.artifact	oewn-02995984-n	oewn-02995984-n:noun.artifact:cellular telephone;cellular phone;cellphone;cell;mobile phone	cellular telephone|cellular phone|cellphone|cell|mobile phone	mobile phone	selected_single_label_or_lookup_matched_wordnet_lemma	mobile phone	mobile phone:0	oewn-04051578-n	oewn-04051578-n:noun.artifact	oewn-04051578-n:radiotelephone;radiophone;wireless telephone	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
