dataset	source_label	source_label_key	source_category_id	source_category_group	source_version	source_file	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	is_mwe_candidate	mwe_candidate_status	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	all_oewn_synsets	all_oewn_lexfiles	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
visual_genome	motorcycle	motorcycle	vg_label_045832	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	motorcycle	oewn-03796045-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Mouse	mouse	115	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	mouse	oewn-02332897-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Mouse	mouse	/m/04rmv	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	mouse	oewn-02332897-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	mouse	mouse	vg_label_046073	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	mouse	oewn-02332897-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	mousepad	mousepad	vg_label_046093	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	mousepad	oewn-03800177-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	muffin	muffin	707	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Muffin	oewn-07706018-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	muffin	muffin	vg_label_046252	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Muffin	oewn-07706018-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	mug	mug	708	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Mug	oewn-03802912-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	mug	mug	vg_label_046271	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Mug	oewn-03802912-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	mule	mule	vg_label_046288	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Mule	oewn-02392753-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	mushroom	mushroom	709	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Mushroom	oewn-07750720-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	mushroom	mushroom	vg_label_046431	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Mushroom	oewn-07750720-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	musical instrument	musical instrument	711	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Musical instrument	oewn-03806455-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	musical instrument	musical instrument	vg_label_046467	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Musical instrument	oewn-03806455-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	musical keyboard	musical keyboard	vg_label_046468	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Musical keyboard		true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	nail	nail	vg_label_046558	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Nail	oewn-03810284-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	napkin	napkin	713	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Napkin	oewn-03813077-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	napkin	napkin	vg_label_046637	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Napkin	oewn-03813077-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	neckerchief	neckerchief	vg_label_046818	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	neckerchief	oewn-03820357-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	necklace	necklace	715	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Necklace	oewn-03820446-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Necklace	necklace	/m/01llwg	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Necklace	oewn-03820446-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	necklace	necklace	vg_label_046821	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Necklace	oewn-03820446-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	necktie	necktie	vg_label_046831	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	necktie	oewn-03821155-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	needle	needle	vg_label_046843	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	needle	oewn-03821676-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	nest	nest	vg_label_046895	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	nest	oewn-09392066-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	newspaper	newspaper	vg_label_046983	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	newspaper	oewn-06277798-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	newsstand	newsstand	vg_label_047008	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	newsstand	oewn-03828196-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Nightstand	nightstand	/m/02z51p	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Nightstand		false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	nightstand	nightstand	vg_label_047089	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Nightstand		false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	noddles	noddles	vg_label_047353	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Noddles		false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	notebook	notebook	vg_label_047502	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	notebook	oewn-06427062-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	notepad	notepad	vg_label_047508	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	notepad	oewn-15045652-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	nut	nut	vg_label_047937	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	nut	oewn-03841711-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	nutcracker	nutcracker	vg_label_047947	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	nutcracker	oewn-03842122-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	nuts	nuts	vg_label_047955	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Nuts	oewn-13157333-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	oar	oar	vg_label_048000	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	oar	oewn-03842942-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	office building	office building	vg_label_048233	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Office building	oewn-03847532-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	office supplies	office supplies	vg_label_048251	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Office supplies		true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	oil lamp	oil lamp	vg_label_048289	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	oil lamp	oewn-03849565-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	okra	okra	vg_label_048320	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Okra	oewn-07749370-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	olive oil	olive oil	vg_label_048420	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	olive oil	oewn-07690253-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	omelet	omelet	vg_label_048450	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	omelet	oewn-07858729-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	onion	onion	734	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Onion	oewn-07737962-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	onion	onion	vg_label_048735	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Onion	oewn-07737962-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Orange	orange	/m/0cyhj_	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	orange	oewn-07763583-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	orange	orange	vg_label_048928	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	orange	oewn-07763583-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	orange juice	orange juice	vg_label_049120	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	orange juice	oewn-07941074-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	organ	organ	vg_label_049426	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Organ	oewn-05305022-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	ostrich	ostrich	737	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Ostrich	oewn-01521519-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	ostrich	ostrich	vg_label_049505	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Ostrich	oewn-01521519-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	otter	otter	vg_label_049571	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Otter	oewn-02447450-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
